"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
1.71806042682858e-22,0.365953513383759,0.494,0.438,4.29858718792511e-18,"Cblc","KO_vs_WT"
1.98446869524533e-22,0.277075004618444,0.375,0.312,4.96514067550382e-18,"Vps35l","KO_vs_WT"
2.4090144068882e-22,0.261550955137684,0.287,0.231,6.02735404603429e-18,"Mical2","KO_vs_WT"
2.66379858023512e-22,0.290088098661245,0.409,0.353,6.66482404774826e-18,"C1galt1","KO_vs_WT"
3.31095020585622e-22,0.344583255623732,0.27,0.217,8.28399741505227e-18,"Pik3r3","KO_vs_WT"
4.49097744823154e-22,-0.376051612792906,0.49,0.529,1.12364255754753e-17,"Plac8","KO_vs_WT"
4.66362302091859e-22,0.382604567695509,0.326,0.273,1.16683847983383e-17,"Ift22","KO_vs_WT"
4.68244293896778e-22,0.264113014190561,0.353,0.297,1.17154722332974e-17,"Fbxo32","KO_vs_WT"
4.69078624189548e-22,0.503553783601971,0.22,0.172,1.17363471772225e-17,"Dlg3","KO_vs_WT"
4.75563795512747e-22,0.270358684419756,0.473,0.412,1.18986061637289e-17,"Atg2a","KO_vs_WT"
6.07434495711161e-22,-0.953546829045658,0.102,0.14,1.51980110826932e-17,"Cd200","KO_vs_WT"
6.43760932261488e-22,0.476291283346964,0.174,0.13,1.61068985251824e-17,"Muc1","KO_vs_WT"
7.15360327263359e-22,-0.454481110983711,0.369,0.407,1.78983153881293e-17,"Crlf1","KO_vs_WT"
7.86030389400739e-22,0.287544804927388,0.413,0.35,1.96664803428065e-17,"Unc50","KO_vs_WT"
8.48012411674661e-22,0.295341925686993,0.267,0.214,2.12172705401e-17,"Rpa3","KO_vs_WT"
8.81307990796493e-22,0.331774261735349,0.412,0.353,2.20503259297282e-17,"Capn5","KO_vs_WT"
9.13670415855678e-22,0.449684289884441,0.327,0.272,2.28600338047091e-17,"Agpat2","KO_vs_WT"
9.78976761337572e-22,0.393053750904573,0.977,0.97,2.44939985686661e-17,"Fabp5","KO_vs_WT"
1.42546823553141e-21,0.415149871946774,0.13,0.092,3.56652152529958e-17,"Slco1a5","KO_vs_WT"
1.54291692081522e-21,0.27760863771281,0.484,0.424,3.86037813587969e-17,"Ccng1","KO_vs_WT"
2.81088356919497e-21,-0.316321877983579,0.519,0.46,7.03283069012582e-17,"Malt1","KO_vs_WT"
3.4437439937436e-21,0.292521053325001,0.184,0.138,8.61624747234649e-17,"Dynlt1a","KO_vs_WT"
3.50204465764481e-21,-0.427207104044146,0.424,0.452,8.76211573342732e-17,"Fam25c","KO_vs_WT"
3.68981304359071e-21,0.582354284731669,0.119,0.083,9.23191223506395e-17,"2010315B03Rik","KO_vs_WT"
3.9029239807748e-21,0.57390201120965,0.119,0.083,9.76511579989856e-17,"Serpinb6b","KO_vs_WT"
4.23794799041977e-21,-0.316172456487293,0.41,0.454,1.06033458720303e-16,"Erich5","KO_vs_WT"
4.23869196171855e-21,-0.610158960695342,0.111,0.151,1.06052072882198e-16,"Dab2","KO_vs_WT"
4.81673165272875e-21,0.394450278275596,0.22,0.172,1.20514625951273e-16,"Zfp53","KO_vs_WT"
4.89307242620107e-21,0.342626797175641,0.409,0.351,1.22424672103551e-16,"Plekha6","KO_vs_WT"
5.92735957531749e-21,0.263985005313064,0.441,0.382,1.48302536574444e-16,"Lactb2","KO_vs_WT"
6.90078064415161e-21,0.485635338559909,0.141,0.102,1.72657531716673e-16,"Pllp","KO_vs_WT"
1.00735029850258e-20,0.278462533187209,0.403,0.344,2.52039044685344e-16,"Slc30a4","KO_vs_WT"
1.02521728718367e-20,0.404375294808616,0.358,0.305,2.56509365253355e-16,"Ephx3","KO_vs_WT"
1.14386238030667e-20,0.292706905161685,0.164,0.123,2.86194367552728e-16,"Apobec3","KO_vs_WT"
1.36010622649682e-20,0.363920795726242,0.184,0.14,3.40298577869504e-16,"Akap12","KO_vs_WT"
2.23621049748083e-20,0.263499562430162,0.304,0.249,5.59499866469704e-16,"Fbxl20","KO_vs_WT"
2.33305424784996e-20,-0.569699407057029,0.136,0.175,5.8373017281206e-16,"Gm6169","KO_vs_WT"
3.5009798202351e-20,0.336872119608119,0.18,0.135,8.75945151022823e-16,"Sprr2a3","KO_vs_WT"
4.86476947423163e-20,0.260138910395092,0.32,0.266,1.21716532245275e-15,"Slc9a4","KO_vs_WT"
6.02509152216454e-20,-0.583655222071527,0.171,0.211,1.50747789884557e-15,"Hmga1b","KO_vs_WT"
6.18150023541358e-20,0.398254046633036,0.103,0.07,1.54661135890048e-15,"Trim62","KO_vs_WT"
6.85092333359014e-20,0.306028073625941,0.425,0.366,1.71410101806425e-15,"Rnf39","KO_vs_WT"
9.88434197929213e-20,0.478387309633493,0.146,0.107,2.47306236321889e-15,"Gm13056","KO_vs_WT"
1.70203975116017e-19,-0.475129004247901,0.266,0.305,4.25850345740275e-15,"Gm45941","KO_vs_WT"
1.73467322463061e-19,0.313524158133166,0.373,0.321,4.34015240802578e-15,"Gcc2","KO_vs_WT"
1.89632485032427e-19,-0.507224441720464,0.169,0.208,4.74460477551132e-15,"Gm35769","KO_vs_WT"
1.94979028236416e-19,0.715305305750914,0.15,0.112,4.87837528647514e-15,"Pinlyp","KO_vs_WT"
1.98490574716104e-19,0.393744805799088,0.224,0.177,4.96623417939693e-15,"4930438A08Rik","KO_vs_WT"
1.99827447182779e-19,-0.313541385493889,0.337,0.381,4.99968272851314e-15,"Slc50a1","KO_vs_WT"
2.00984541714455e-19,0.391151127686507,0.154,0.115,5.02863323369567e-15,"Azin2","KO_vs_WT"
2.52939931314989e-19,-0.593522418983882,0.125,0.165,6.32855708150102e-15,"Slit3","KO_vs_WT"
2.73690327697134e-19,0.386062551506916,0.318,0.268,6.8477319989823e-15,"Ces2f","KO_vs_WT"
3.52495347329448e-19,0.594906972858118,0.102,0.07,8.8194335901828e-15,"Ang","KO_vs_WT"
3.74043526523543e-19,0.527219503882145,0.145,0.107,9.35856903361904e-15,"Xrcc2","KO_vs_WT"
5.56953604650018e-19,0.280069973361902,0.536,0.475,1.39349791883435e-14,"Mreg","KO_vs_WT"
5.57788606675821e-19,0.383616032000494,0.138,0.1,1.3955870939029e-14,"1190028D05Rik","KO_vs_WT"
6.44104309669952e-19,0.275835691170671,0.445,0.39,1.61154898279422e-14,"Gtpbp2","KO_vs_WT"
7.54239907119132e-19,0.276918111535607,0.534,0.475,1.88710824761207e-14,"Ceacam1","KO_vs_WT"
7.94603708897298e-19,0.275821650567713,0.185,0.142,1.98809847966104e-14,"Helz2","KO_vs_WT"
9.94550107106429e-19,0.257145186571526,0.36,0.308,2.48836436798028e-14,"Dram2","KO_vs_WT"
1.22869995410738e-18,0.408749277067904,0.152,0.113,3.07420728517666e-14,"Zfp113","KO_vs_WT"
1.29090509600621e-18,0.251945886386113,0.809,0.784,3.22984455020754e-14,"Akr1b3","KO_vs_WT"
1.35838387952737e-18,-0.445906039724532,0.205,0.248,3.39867646657749e-14,"Sesn1","KO_vs_WT"
1.36961776678899e-18,0.80938642236856,0.105,0.073,3.42678365250606e-14,"Tspan8","KO_vs_WT"
1.47767508800293e-18,0.252721343652871,0.321,0.269,3.69714307018334e-14,"Rapgef3","KO_vs_WT"
1.55462819527962e-18,0.342937447452448,0.202,0.159,3.88967974458961e-14,"Nipal3","KO_vs_WT"
1.7869780720203e-18,0.374364402437703,0.194,0.151,4.4710191361948e-14,"Mon1b","KO_vs_WT"
1.83963632544397e-18,0.64088662114884,0.121,0.087,4.60277008626082e-14,"Il18r1","KO_vs_WT"
1.87160106410966e-18,0.314642691460916,0.473,0.424,4.68274586240237e-14,"Cers3","KO_vs_WT"
2.06443564272484e-18,0.433096368250457,0.142,0.105,5.16521797809755e-14,"Cptp","KO_vs_WT"
2.50190638158482e-18,0.278621122341328,0.437,0.382,6.25976976672522e-14,"Pigu","KO_vs_WT"
3.31845910017965e-18,0.353574716612019,0.306,0.254,8.30278466864948e-14,"4930402H24Rik","KO_vs_WT"
4.52900427718101e-18,-0.827088711477366,0.09,0.123,1.13315687015069e-13,"Ccl7","KO_vs_WT"
4.86471132985669e-18,0.339578134403781,0.187,0.146,1.21715077473014e-13,"Plpp6","KO_vs_WT"
7.77910665068314e-18,0.271366743512369,0.349,0.297,1.94633248400092e-13,"Parp9","KO_vs_WT"
9.67408461521973e-18,-0.276194704561661,0.64,0.646,2.42045597072798e-13,"Dapl1","KO_vs_WT"
1.1401530079429e-17,0.255562675586755,0.712,0.667,2.85266282587313e-13,"Tcf20","KO_vs_WT"
1.30937098316549e-17,-0.703760440764683,0.092,0.125,3.27604619988006e-13,"Fbxl7","KO_vs_WT"
1.41443089869031e-17,-0.277162787470702,0.508,0.526,3.53890610852316e-13,"Rnaset2b","KO_vs_WT"
1.52178495813743e-17,0.258810123968452,0.248,0.202,3.80750596525986e-13,"Bpnt1","KO_vs_WT"
2.19120355810429e-17,0.261224447106429,0.239,0.194,5.48239130237694e-13,"Ciao1","KO_vs_WT"
2.44394195361576e-17,0.328737343595344,0.185,0.144,6.11474276794664e-13,"Mab21l4","KO_vs_WT"
2.96523416871612e-17,0.380601764467923,0.186,0.146,7.41901589012773e-13,"Natd1","KO_vs_WT"
3.06609499014024e-17,0.382544374384517,0.188,0.146,7.67136966533088e-13,"Calcoco1","KO_vs_WT"
3.31561551510179e-17,0.256539203729759,0.396,0.346,8.29567001878468e-13,"Wnt5b","KO_vs_WT"
4.45128025581669e-17,0.378499409339538,0.173,0.134,1.11371032000534e-12,"Fam118b","KO_vs_WT"
4.5846286126566e-17,0.264225211353041,0.317,0.268,1.14707407888668e-12,"Tmem125","KO_vs_WT"
4.80640198018697e-17,0.282983155049097,0.473,0.422,1.20256177544278e-12,"Dcun1d3","KO_vs_WT"
