"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.878520816191405,0.341777523711992,0.136,0.13,1,"Zxdc","KO_vs_WT"
0.878520816191405,0.31776458928159,0.136,0.13,1,"B9d2","KO_vs_WT"
0.87868595181332,0.362954103316791,0.271,0.286,1,"Mrpl54","KO_vs_WT"
0.879069070658901,0.36914234011957,0.305,0.351,1,"Adnp","KO_vs_WT"
0.879745442586723,0.281567519434286,0.186,0.208,1,"Sesn1","KO_vs_WT"
0.879745442586723,0.28395388281722,0.203,0.195,1,"Phf8","KO_vs_WT"
0.879967356533349,0.28396016018399,0.407,0.494,1,"Lyar","KO_vs_WT"
0.880237600558555,0.25233958614102,0.356,0.403,1,"Mllt3","KO_vs_WT"
0.881952657308514,-0.275695779569064,0.339,0.338,1,"Pno1","KO_vs_WT"
0.882627771266891,0.296537498064065,0.22,0.247,1,"Birc3","KO_vs_WT"
0.883825934534739,0.335588907422474,0.136,0.156,1,"Emc1","KO_vs_WT"
0.883825934534739,0.546975283283704,0.136,0.156,1,"Trmt61b","KO_vs_WT"
0.88440392538192,0.434957698897321,0.136,0.13,1,"Cog4","KO_vs_WT"
0.887351434970213,-0.252319587590879,0.339,0.325,1,"Jmy","KO_vs_WT"
0.887664506905492,0.276709905393546,0.119,0.117,1,"Gigyf1","KO_vs_WT"
0.887664506905492,0.673082978776089,0.119,0.117,1,"Nfu1","KO_vs_WT"
0.887664506905492,0.734540413374008,0.119,0.117,1,"Coq7","KO_vs_WT"
0.888562463682892,0.656864314952458,0.237,0.247,1,"Cyld","KO_vs_WT"
0.889455627552754,0.367719228782653,0.136,0.156,1,"Prmt5","KO_vs_WT"
0.889640366525068,0.366335361264123,0.254,0.299,1,"Nup214","KO_vs_WT"
0.889913763386662,-0.313399185164902,0.136,0.143,1,"Mrps16","KO_vs_WT"
0.889913763386662,0.263241676442618,0.136,0.143,1,"Lcp1","KO_vs_WT"
0.889913763386662,0.475091361481754,0.136,0.143,1,"Slc35b2","KO_vs_WT"
0.890254092035482,0.629285124395358,0.339,0.377,1,"Srxn1","KO_vs_WT"
0.89058225130111,0.358329986366205,0.119,0.13,1,"Gramd1b","KO_vs_WT"
0.890732192201835,1.17314147687109,0.102,0.104,1,"Alkbh3","KO_vs_WT"
0.890823018535748,0.653643925447943,0.102,0.117,1,"Tgfbrap1","KO_vs_WT"
0.890823018535748,0.777319935288092,0.102,0.117,1,"Urgcp","KO_vs_WT"
0.891324340958954,0.336089612031684,0.407,0.494,1,"Dnajc21","KO_vs_WT"
