"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
3.73643171385214e-17,-2.06528593940754,0.257,0.468,9.34855214805805e-13,"9330111N05Rik","KO_vs_WT"
3.88342398677336e-17,0.637975436288182,0.978,0.95,9.71632681490694e-13,"Hist1h2bc","KO_vs_WT"
7.70541485440247e-17,-0.944832671797725,0.603,0.785,1.9278947965715e-12,"Ly6g6c","KO_vs_WT"
8.35648968917546e-17,0.550747864737046,0.986,0.967,2.0907937202317e-12,"Pfn1","KO_vs_WT"
1.13817326632351e-16,0.771300765496205,0.909,0.826,2.84770951234143e-12,"Mmp14","KO_vs_WT"
1.52181669823298e-16,0.446724423940359,0.993,0.997,3.80758537897892e-12,"Rps9","KO_vs_WT"
1.60377430590057e-16,0.952124856067309,0.95,0.901,4.01264331336323e-12,"Tmprss11b","KO_vs_WT"
2.47803442000565e-16,-1.11644144011312,0.372,0.612,6.20004211885414e-12,"Lipm","KO_vs_WT"
2.50446511801994e-16,0.386741618604653,1,0.997,6.2661717252859e-12,"Rpl7","KO_vs_WT"
2.88623143955086e-16,1.03426041748332,0.909,0.857,7.22135106175625e-12,"Ctsd","KO_vs_WT"
3.3113574464088e-16,1.29717125886087,0.536,0.284,8.28501633091482e-12,"Rusc2","KO_vs_WT"
3.89614747847885e-16,0.696745091646053,0.938,0.909,9.74816099115408e-12,"Aldoa","KO_vs_WT"
3.92781780332151e-16,-0.473591204416798,0.997,0.994,9.82740014391041e-12,"Actn4","KO_vs_WT"
4.17915091253059e-16,1.30582125620645,0.764,0.609,1.04562355831515e-11,"Krt23","KO_vs_WT"
6.03698414442154e-16,1.06951101344571,0.636,0.408,1.51045343293427e-11,"Eno1","KO_vs_WT"
6.67776989301664e-16,-0.574050161720446,0.984,0.997,1.67077802723276e-11,"Tacstd2","KO_vs_WT"
7.16687636703546e-16,-0.664474304194385,0.943,0.964,1.79315246703227e-11,"Tmtc2","KO_vs_WT"
7.55818369824223e-16,0.644378595289402,0.893,0.763,1.89105756130021e-11,"Tinagl1","KO_vs_WT"
8.34795766017562e-16,0.676820237506638,0.91,0.824,2.08865900657594e-11,"Cap1","KO_vs_WT"
9.43770547071698e-16,1.27999196799269,0.488,0.209,2.36131390877339e-11,"Spp1","KO_vs_WT"
1.05788728655675e-15,1.75526115680565,0.572,0.361,2.646833990965e-11,"Glrx","KO_vs_WT"
1.28737313272972e-15,1.09299358261741,0.595,0.32,3.22100757808977e-11,"Sprr2h","KO_vs_WT"
1.45458618973138e-15,0.570080987506416,0.974,0.931,3.63937464670791e-11,"Trp53inp2","KO_vs_WT"
1.47946104495032e-15,1.22447522309392,0.652,0.405,3.7016115344657e-11,"Ddit4","KO_vs_WT"
1.52547628417105e-15,0.684160618742015,0.962,0.964,3.81674166299597e-11,"Gapdh","KO_vs_WT"
1.5679402573259e-15,0.724662993418408,0.99,0.986,3.92298652382941e-11,"Ecm1","KO_vs_WT"
1.60427188380731e-15,0.459256432923299,0.998,0.986,4.0138882532859e-11,"Dnajb6","KO_vs_WT"
2.0190226376356e-15,1.78266861369219,0.352,0.124,5.05159463936426e-11,"Srd5a1","KO_vs_WT"
2.25635357046876e-15,1.06723991485266,0.522,0.253,5.64539663331284e-11,"Cxcl3","KO_vs_WT"
2.74079795785685e-15,0.432952430350285,1,1,6.85747649055783e-11,"Tpt1","KO_vs_WT"
2.99933595005123e-15,1.48275099554993,0.641,0.474,7.50433854702818e-11,"Serpinb6a","KO_vs_WT"
3.06443100839423e-15,1.32042463206179,0.479,0.215,7.66720638300236e-11,"Akr1b8","KO_vs_WT"
3.11604067974122e-15,-0.768167439605651,0.79,0.873,7.79633378071254e-11,"Asprv1","KO_vs_WT"
3.18232341547614e-15,0.616147333607362,0.936,0.879,7.96217318552129e-11,"Bspry","KO_vs_WT"
3.62356080002291e-15,-0.590770957496736,0.736,0.912,9.06614912165731e-11,"Psmb8","KO_vs_WT"
3.86675990306982e-15,0.600392068448409,0.998,1,9.67463327748069e-11,"Eef1a1","KO_vs_WT"
5.4814388801068e-15,0.471177148174212,0.969,0.928,1.37145600780272e-10,"Gnas","KO_vs_WT"
5.77049952557567e-15,1.49834427223503,0.469,0.234,1.44377898129903e-10,"Psph","KO_vs_WT"
1.27831062041055e-14,0.64462033287057,0.878,0.725,3.19833317226721e-10,"Col17a1","KO_vs_WT"
1.35534339247747e-14,-0.793991595235797,0.605,0.771,3.39106916797864e-10,"St6galnac1","KO_vs_WT"
