"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.101185169663725,-0.257180813266703,0.222,0.267,1,"Srfbp1","KO_vs_WT"
0.101214360165791,0.498465257775732,0.175,0.144,1,"Nox4","KO_vs_WT"
0.101518597744853,-0.371140356141378,0.083,0.112,1,"Sgsm3","KO_vs_WT"
0.10153397156879,0.523576942048489,0.116,0.088,1,"Reep4","KO_vs_WT"
0.102437198698054,0.376683938426738,0.142,0.111,1,"Pantr1","KO_vs_WT"
0.102455157741914,0.404884439899374,0.261,0.234,1,"Nhsl1","KO_vs_WT"
0.102621514289939,-0.308515810062377,0.336,0.381,1,"Hspa4l","KO_vs_WT"
0.102634960322814,0.289862932911076,0.412,0.388,1,"Mien1","KO_vs_WT"
0.102799481692139,0.524505535878805,0.107,0.079,1,"D030068K23Rik","KO_vs_WT"
0.103168130710789,0.27443412901266,0.48,0.453,1,"Nono","KO_vs_WT"
0.103225104129002,0.361405759937492,0.206,0.174,1,"Coq7","KO_vs_WT"
0.103352387142866,-0.485808100672292,0.112,0.142,1,"Tbrg4","KO_vs_WT"
0.103394981142819,-0.263771830530754,0.246,0.297,1,"Inhba","KO_vs_WT"
0.103534387830259,0.268102878216774,0.756,0.753,1,"Fbln5","KO_vs_WT"
0.103686434484201,-0.320973997328893,0.162,0.204,1,"Slc17a5","KO_vs_WT"
0.104271178321484,0.263101136402925,0.419,0.387,1,"Wtip","KO_vs_WT"
0.104399763609928,0.365678319507372,0.344,0.313,1,"Ctif","KO_vs_WT"
0.104573390529996,0.259005034529184,0.289,0.25,1,"Poglut3","KO_vs_WT"
0.104822094588629,0.316395502214051,0.338,0.309,1,"Cdc26","KO_vs_WT"
0.105537841507084,0.485811818878217,0.202,0.171,1,"Dock11","KO_vs_WT"
0.105726764522955,0.363930222092086,0.278,0.249,1,"Snx17","KO_vs_WT"
0.105903204721303,0.292412534026142,0.298,0.261,1,"Enpp1","KO_vs_WT"
0.10621683890172,0.566807639050704,0.105,0.079,1,"Vipas39","KO_vs_WT"
0.106281790769508,0.347472700350917,0.193,0.159,1,"Sec24c","KO_vs_WT"
0.106451324583094,0.306494417886955,0.131,0.102,1,"Gm49767","KO_vs_WT"
0.106507107307104,-0.464600036082861,0.101,0.132,1,"Atg9a","KO_vs_WT"
0.106615632663061,0.28979154448188,0.445,0.427,1,"Elmo1","KO_vs_WT"
0.106742543291019,0.280752696254365,0.145,0.114,1,"Limch1","KO_vs_WT"
0.106808085036949,0.55386878673507,0.112,0.085,1,"Kiz","KO_vs_WT"
0.10684658593675,-0.383910640014757,0.079,0.106,1,"Hist1h4i","KO_vs_WT"
